@relation 'AT: DataTable-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R411-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.103FNC107+0.103FNC170+0.101FNC84+0.097FNC194+0.096FNC35... numeric
@attribute '0.146FNC122+0.13 FNC125+0.124FNC99+0.124FNC115+0.122FNC360...' numeric
@attribute '0.139FNC86-0.139FNC110+0.13 FNC79-0.128FNC118-0.122FNC100...' numeric
@attribute '0.14 FNC309-0.136FNC324+0.115FNC330-0.114FNC256-0.112FNC334...' numeric
@attribute -0.153FNC335-0.151FNC264-0.151FNC353-0.134FNC285+0.127FNC368... numeric
@attribute -0.132FNC159+0.132FNC153-0.127FNC167-0.126FNC162+0.123FNC350... numeric
@attribute -0.167FNC164-0.161FNC276-0.156FNC126+0.136FNC36-0.134FNC31... numeric
@attribute 0.156FNC11+0.124FNC344-0.12FNC228+0.118FNC158+0.113FNC299... numeric
@attribute '-0.158FNC277+0.15 FNC91-0.134FNC280+0.134FNC177-0.13FNC262...' numeric
@attribute '-0.141FNC57-0.136FNC202-0.127FNC104+0.125FNC78+0.12 FNC184...' numeric
@attribute -0.184SBM_map36-0.156SBM_map5-0.152SBM_map7+0.136FNC234-0.133SBM_map55... numeric
@attribute -0.136FNC321-0.132FNC106-0.13FNC59-0.123FNC191-0.121SBM_map4... numeric
@attribute '0.172SBM_map13+0.148SBM_map1+0.137SBM_map45+0.134FNC320+0.13 SBM_map69...' numeric
@attribute -0.173FNC298+0.131FNC304+0.129FNC40-0.122FNC56-0.121FNC223... numeric
@attribute 0.186FNC222-0.154FNC9-0.142FNC20+0.136FNC225+0.135FNC191... numeric
@attribute 0.162FNC155-0.144FNC233+0.132FNC162-0.132FNC288-0.124FNC306... numeric
@attribute -0.167FNC288+0.149FNC190-0.143FNC304-0.124SBM_map1-0.116FNC302... numeric
@attribute 0.166FNC47+0.144FNC2+0.136SBM_map22+0.136FNC333-0.132FNC266... numeric
@attribute -0.176FNC245+0.141FNC146-0.123FNC130+0.117FNC210+0.113FNC240... numeric
@attribute 0.205FNC205-0.157FNC195-0.124SBM_map17-0.121FNC199+0.121FNC40... numeric
@attribute 0.159FNC249+0.152FNC257-0.147FNC307-0.141FNC212-0.125FNC48... numeric
@attribute 0.154SBM_map55-0.146FNC22-0.129FNC114+0.127FNC197+0.125FNC103... numeric
@attribute 0.177FNC371+0.143FNC253-0.137FNC351-0.124SBM_map28-0.119SBM_map5... numeric
@attribute -0.162FNC66-0.15FNC157-0.143SBM_map4-0.142SBM_map1-0.131SBM_map52... numeric
@attribute 0.155FNC181+0.147FNC292-0.145FNC23+0.142FNC300+0.141FNC312... numeric
@attribute 0.186SBM_map26+0.163FNC304-0.144FNC45-0.137FNC180+0.134SBM_map40... numeric
@attribute -0.149FNC46+0.141FNC192-0.137FNC38-0.131FNC70-0.125FNC55... numeric
@attribute '-0.137FNC32-0.125SBM_map5-0.122FNC176+0.12 FNC185+0.115FNC342...' numeric
@attribute '-0.146FNC166+0.14 FNC211+0.137SBM_map72-0.133SBM_map69+0.132FNC5...' numeric
@attribute '0.162FNC221-0.155FNC218-0.146FNC54+0.14 SBM_map51+0.139FNC212...' numeric
@attribute -0.157FNC218-0.15FNC8-0.145FNC49-0.144FNC291+0.132SBM_map7... numeric
@attribute -0.17FNC375+0.147SBM_map8-0.146SBM_map3-0.145FNC56+0.134SBM_map73... numeric
@attribute '0.126SBM_map2+0.125FNC274+0.12 FNC256-0.119FNC177+0.119FNC169...' numeric
@attribute -0.15SBM_map72+0.149SBM_map71+0.143FNC176+0.132FNC153+0.128SBM_map55... numeric
@attribute '0.142FNC227+0.139FNC177+0.138FNC106-0.127FNC260+0.12 FNC178...' numeric
@attribute 0.168FNC39-0.161FNC37+0.157FNC232-0.154FNC345+0.147FNC75... numeric
@attribute -0.156FNC290-0.138FNC164+0.125FNC154+0.124FNC145+0.121FNC314... numeric
@attribute 0.215SBM_map6-0.186FNC22-0.165FNC235-0.137FNC370+0.129FNC231... numeric
@attribute -0.168FNC368+0.155FNC195-0.14SBM_map32+0.139FNC330+0.138FNC230... numeric
@attribute -0.142FNC275-0.131FNC143+0.127FNC209+0.127FNC341-0.123FNC23... numeric
@attribute -0.166FNC310-0.158FNC290-0.149SBM_map51-0.133FNC340+0.123FNC339... numeric
@attribute '-0.154FNC274+0.137FNC227+0.135FNC121-0.135FNC35+0.13 FNC142...' numeric
@attribute -0.185SBM_map64+0.152FNC230-0.147FNC26-0.137FNC321-0.137FNC332... numeric
@attribute -0.164FNC192+0.142FNC128-0.134SBM_map43-0.127FNC307+0.125FNC170... numeric
@attribute -0.149FNC33+0.126FNC77-0.125FNC136-0.125FNC58+0.121FNC61... numeric
@attribute -0.183SBM_map2+0.141FNC345-0.14FNC238-0.126FNC353+0.124SBM_map13... numeric
@attribute 0.158FNC280+0.154FNC161-0.131FNC103-0.127FNC149+0.125FNC311... numeric
@attribute 0.143SBM_map32+0.126FNC364+0.126SBM_map40-0.119SBM_map45+0.119FNC130... numeric
@attribute -0.157FNC202+0.143FNC301-0.141FNC168+0.135SBM_map48-0.132FNC136... numeric
@attribute -0.172FNC155+0.155FNC353-0.148FNC313-0.125FNC302+0.125SBM_map43... numeric
@attribute 0.222FNC308-0.17FNC20-0.131FNC70+0.125FNC288-0.124FNC71... numeric
@attribute '-0.221FNC32+0.16 FNC275+0.15 SBM_map13-0.135FNC33-0.133FNC338...' numeric
@attribute '0.154FNC291+0.136FNC299+0.13 FNC316+0.13 FNC182+0.13 FNC74...' numeric
@attribute 0.194SBM_map52-0.158FNC352-0.155SBM_map26-0.146FNC252-0.141SBM_map13... numeric
@attribute -0.147SBM_map32+0.136FNC258-0.129FNC16+0.126SBM_map71+0.124FNC182... numeric
@attribute -0.19FNC29-0.147SBM_map3-0.14FNC32-0.13FNC33+0.126FNC129... numeric
@attribute -0.175SBM_map55+0.156SBM_map69-0.147FNC161-0.143FNC371+0.127SBM_map4... numeric
@attribute 0.149FNC307-0.143FNC221-0.14FNC189+0.136FNC173-0.135SBM_map6... numeric
@attribute -0.14FNC13-0.136FNC345+0.128FNC32+0.125SBM_map5-0.123FNC327... numeric
@attribute Class {T,F}

@data
4.258191,-0.929819,-3.478768,-0.630693,-3.955437,-0.448015,1.012647,2.67835,1.733212,3.776615,-3.745127,-0.712158,1.168394,-1.116804,3.404765,0.678936,-0.778013,1.167877,1.763324,1.608277,-0.257049,3.635871,2.216325,-3.310984,-2.946978,-2.319317,2.405538,-0.295257,-0.171886,3.953413,1.18245,1.286361,1.478701,-0.033433,1.861005,2.448844,-0.527578,0.960607,0.103662,-0.23621,-0.830007,-2.459057,2.713247,2.144866,0.146991,0.908296,-0.517076,-0.657514,-3.805816,0.838232,-0.313508,-0.404995,-1.007505,1.429868,-0.085378,-1.126998,-2.956357,-0.313589,1.512288,F
-5.810059,-5.057492,-8.949977,5.008237,-0.294255,1.360779,-5.952549,-4.762557,4.837441,-3.670194,2.409759,-1.967062,-3.03285,-2.346766,-1.458289,-0.454832,-4.079453,4.305665,-5.119804,5.048883,3.616285,-2.760239,3.545599,-1.969675,-0.016893,-0.202504,-1.47563,-3.035458,-0.792065,1.057756,-0.284676,-1.069099,-1.499409,-0.162596,0.086224,1.634351,0.890916,-1.414047,0.470756,3.128378,3.215356,-0.581474,2.878925,-0.862809,0.684499,0.931136,-1.995015,0.734395,-0.55963,1.266308,-0.440818,0.475906,2.311767,0.843051,-0.001226,1.021438,0.962786,-2.208753,1.974333,F
7.390973,1.342269,0.333413,-0.917971,0.838143,1.413516,-4.591854,4.158636,-1.615844,2.863493,2.832302,0.761862,3.260704,3.246253,1.594523,2.6895,0.144229,3.119482,2.833369,-3.844198,-1.044702,1.233844,-0.855817,1.128749,0.480893,1.960927,-0.723636,2.1601,2.344589,-3.332662,-1.437281,-1.758793,1.233946,1.672679,-0.682,2.544182,-0.689139,-1.674349,-2.836353,0.846652,-0.182413,-0.914374,1.317386,-0.773728,0.94154,-2.024752,-1.283853,-1.661707,-2.150909,2.462085,1.164321,-1.717868,0.06368,1.694987,1.709604,0.27586,-0.938152,-1.717813,0.072969,T
-5.28731,-0.669274,-3.119437,-2.365644,0.065243,3.274678,-2.788296,2.39805,1.067579,0.467724,-2.027827,-1.309239,0.040989,2.545131,1.49015,-2.116011,0.46895,0.538918,0.165771,-3.724634,2.433564,0.91325,3.187404,1.888204,2.279399,-4.750255,-1.565667,-0.551175,-1.659642,-0.306996,2.696921,-0.800203,0.771636,1.242056,-0.535181,-0.476114,1.834041,1.511238,0.767484,3.48955,-0.761513,-1.401466,1.210849,0.328495,1.992534,1.3165,-1.365301,0.90212,1.316873,-1.051499,-0.334923,0.617816,-0.840038,-2.970599,2.02702,-0.638145,1.457656,-0.104305,-2.470391,T
24.588055,-0.090931,0.999616,2.903621,-6.625434,-2.143041,-5.917122,8.001198,-1.290352,0.614667,0.316677,0.619684,0.110097,0.533578,1.744837,2.226745,-1.364901,2.278416,0.540866,0.816636,0.046007,-2.762109,4.550889,-2.160639,-2.373829,-2.436367,-0.78848,1.775312,-0.337616,-1.438232,-1.354431,3.122378,-4.047375,0.225452,-3.373022,0.259766,0.991273,-0.347918,-0.140811,0.653296,-0.212204,-0.205753,-1.710972,0.371092,-1.019812,0.850572,0.182241,0.262776,-0.189699,-0.666588,-0.625093,-1.686898,-0.268268,-0.568315,-0.953887,-0.483066,0.831456,1.542486,-1.461591,T
-7.458163,2.675464,7.754212,-0.763109,-15.306576,6.277012,3.007435,-2.178263,1.474933,-9.036691,5.379042,1.653493,6.32402,0.273267,-0.494724,1.116919,4.788165,0.716952,2.456691,0.839027,-0.623079,-2.175403,-0.25535,2.096834,0.048035,-0.987446,0.063053,0.070473,-1.118714,3.960804,-0.607493,-0.285946,0.004249,-1.43065,2.033753,-0.432739,-0.520829,1.11372,1.473834,1.021219,-2.326662,-1.172243,-0.109476,-2.421928,-0.353431,-0.345667,-1.599137,0.862341,-0.506907,0.738514,1.648336,0.526404,-1.349581,-0.30007,-0.229899,0.168646,-0.091988,1.562115,-0.931042,T
-1.687397,-0.479714,-0.52638,-0.436627,1.244016,-6.377018,0.602038,1.747574,1.080983,1.199314,-3.89981,0.017672,-1.778632,0.240686,0.360597,-0.409543,0.75754,0.509288,0.597781,-0.419285,-2.531011,-1.251314,-2.308634,0.643582,0.295784,-1.175693,-0.631911,0.835109,-1.238779,-4.226392,1.859936,-1.306721,-0.230331,-1.324549,-0.646297,1.175443,2.373283,3.226513,-0.505329,-1.585913,-0.447872,0.345954,3.142092,-0.636467,-4.015009,-0.121028,-5.142954,-0.053904,0.548305,-1.261241,0.173211,1.57791,-0.554387,-0.801521,-1.067206,1.887198,0.437345,0.3712,0.785804,T
4.186756,-2.923611,-2.971301,-1.571554,-1.450248,-3.036891,4.078744,0.062834,-1.990805,1.881733,5.436249,1.11046,-2.339024,1.471794,-1.877423,-3.816878,1.221723,5.676457,0.588208,0.575595,1.196954,-1.278614,-1.925257,3.330837,-0.472011,1.305684,-1.954907,1.764106,4.23032,1.564254,3.635688,-2.249946,-1.042092,-3.391886,0.306738,2.320583,1.357112,3.332748,-1.831511,-1.410458,-0.737532,0.37552,-1.594686,4.269734,0.608942,3.40762,-0.767594,-2.269149,1.925648,0.305342,1.200647,0.54695,-0.570752,-0.587227,-0.451218,-0.836996,1.111829,0.108254,1.457067,F
-8.579047,10.527507,1.856039,2.652228,5.97863,-7.809374,-0.698535,11.796995,-6.358424,-1.337575,4.757337,-0.595303,-3.093457,-6.354514,-2.068499,-0.275989,-1.949758,4.146227,5.19811,-0.716022,-0.369811,-2.346628,0.707397,-1.269566,-3.188075,0.649253,-2.44622,-2.523212,-0.340646,3.809142,-0.098257,2.430134,2.463112,0.894406,2.930011,-1.13488,0.027472,1.505756,1.342731,1.512941,-0.823397,1.029727,0.746258,-1.12412,1.351962,-2.09344,-0.647718,0.038453,1.13787,-0.433994,-0.650033,-1.050793,1.264373,-0.192132,0.720013,-0.075652,-0.036472,0.054004,0.614323,T
-0.640893,-1.23902,-4.73521,-3.654161,1.736853,0.299892,4.420759,-4.18124,1.657301,-2.878857,-2.004453,-0.39315,-1.827675,-1.885666,-1.167567,-1.89165,-3.705668,-1.782818,1.205819,-1.308778,-3.008999,1.68381,1.183079,0.616711,-5.743741,-1.104783,-0.244137,2.505678,0.447226,-0.325189,-1.444313,0.398251,-0.09714,-0.270224,0.149017,2.346136,0.385716,-0.14175,1.171574,-3.836165,-0.064723,3.003389,-3.647915,0.95538,1.962798,-3.310363,1.209892,2.67336,-0.545511,-0.364829,1.296311,-1.231048,-0.37998,-0.312478,2.038115,-0.032258,1.923248,-0.132403,0.203484,F
-2.395753,-1.742839,-1.010382,-1.385778,-3.445259,1.871621,1.838775,2.760044,3.179314,2.86472,0.984147,1.844078,-1.80078,-1.009284,2.65829,3.35731,0.226957,3.041225,1.171265,1.332795,-1.938988,-1.507137,1.754148,-0.031461,0.297951,2.039628,-0.335244,0.783567,0.369707,-1.317413,1.39708,1.483426,-0.25931,-0.894257,-1.169024,-2.098202,-2.138724,0.720609,-1.215798,-3.132448,0.733088,-0.441612,1.604875,-0.901639,1.994557,2.921823,1.360471,0.244236,0.434136,1.185404,0.638874,0.079799,2.620668,-3.142716,-1.694111,2.758537,-0.640701,0.03298,-2.865216,T
0.328888,0.064732,-2.803255,-3.536321,-1.74608,-0.203652,3.512657,-0.167207,3.227608,-5.117748,-2.844395,-6.978582,-1.99136,-0.57086,-4.328321,0.981988,-3.576299,1.510782,-0.62064,-0.321498,-1.719972,-0.400017,-0.355157,-2.911988,-1.938192,2.818501,3.308017,4.099467,1.443961,-0.098209,1.168179,1.93997,-0.188981,-3.82597,-0.474151,0.794503,-1.501685,0.1315,-1.003226,1.549777,1.341096,-0.745775,-0.315399,-0.060892,-2.209612,-0.698452,-0.850572,-0.111345,-0.817211,-0.182743,-2.642028,-0.290892,-1.362315,0.635667,-1.890082,0.495301,1.405974,-0.655122,-2.369466,F
3.82486,2.916136,1.455363,-4.01096,3.190842,-7.40108,7.857278,-6.793918,1.863461,-5.721857,2.448577,0.493004,-1.455663,-2.279087,-0.088459,3.866287,1.856044,-0.242202,-0.636294,-4.537845,-4.38824,2.657071,4.997152,1.824538,2.31563,-2.849135,2.615433,-2.241658,2.039303,-0.658065,-0.68672,3.586156,-1.047286,0.233527,0.510334,-1.339698,-1.645404,-1.258064,0.272203,-1.422181,0.704902,1.07928,1.261224,-0.559051,-1.997793,2.844835,-2.085786,-0.275703,-0.827533,-0.029372,-0.544691,1.282164,2.07758,-0.460921,1.505491,-1.741497,-1.32857,-0.543727,1.592643,F
0.448179,13.64256,-2.587894,4.873257,8.555865,2.509403,3.770126,-0.654196,-4.719045,-3.049783,4.390812,2.047822,5.450594,1.786936,2.039969,2.338932,0.242939,-1.803885,-0.955472,3.378703,-0.442271,-1.781961,-0.222357,-0.794404,2.420096,-1.501884,1.814031,0.400868,-0.342637,-0.071833,-0.927074,2.297116,-1.054175,-2.249851,-2.422967,-1.186861,2.578316,-0.86851,-2.015115,-0.015274,0.233505,-0.675457,-0.384772,3.853363,1.227629,-0.713747,-0.70365,0.310917,1.12853,-1.696139,-1.239247,-1.561568,1.35597,-1.675013,-0.207908,1.954056,-1.717096,0.860053,0.673139,F
-11.393709,-1.222489,-7.380653,8.330808,-3.813136,-5.033246,-2.703074,-2.863005,0.849126,-3.462723,-2.664255,-4.376371,1.198149,0.632789,8.319189,-8.041555,4.301339,4.658004,-1.373796,0.011667,-2.166491,-0.364341,-0.14235,0.611344,1.061615,0.711353,1.29659,-2.557132,2.090264,-0.599432,-5.392329,1.734911,3.017072,0.680884,-2.093577,2.096759,-1.359062,1.602454,-2.592682,-0.202288,-1.127623,0.63967,-1.714813,-0.373043,-0.412607,-0.147833,0.470754,1.160259,0.205619,-2.584392,-1.379582,-0.7249,-0.398053,0.241056,-1.001431,-0.277892,-0.289856,1.133804,-0.653964,T
2.496003,-2.32437,-1.126376,-1.309788,-9.483207,-1.953455,4.147187,-0.012832,-5.83267,2.395191,6.706591,1.143977,2.170951,0.698658,-2.730342,-4.009969,-4.255347,-2.86994,-2.074981,2.834967,-1.440726,4.212803,-2.098398,-1.868387,-0.090334,-1.711756,0.66818,-3.06235,-2.898818,1.106153,-0.529857,0.747029,-0.235903,-1.409334,-1.084074,0.391932,0.117458,-1.427948,-4.427434,0.3921,-0.447564,0.13549,0.755778,-1.936834,-2.293774,-0.33552,2.4393,-2.730947,1.827973,0.986309,-2.480286,0.81064,-1.003254,-0.262138,2.205312,1.882753,-0.182537,-1.790569,-1.025829,T
14.458708,-0.620902,-3.880871,2.459477,-0.86039,-1.674233,0.100277,-5.868638,-1.368518,-2.487697,0.691782,3.768726,-1.676113,-1.258509,0.585411,-1.702196,0.825343,-1.661643,-0.011121,-3.399347,-0.920494,0.863827,1.765246,-0.584526,1.604937,1.108513,-0.99519,-1.443703,-0.821157,0.85768,-1.160566,-1.132637,-2.408696,2.476779,-1.611941,-0.113611,1.116728,-0.173841,-0.098296,-0.799596,1.173807,-0.918179,1.804219,-1.90765,0.671358,-1.288484,-0.162584,1.13225,0.84456,1.792887,0.004592,-2.187392,0.389572,-2.064931,1.121693,-1.205998,1.240515,1.176332,0.261668,F
-4.762744,3.921148,10.368566,4.617395,-5.270682,3.648984,-0.805152,-2.889287,-1.191345,0.653901,0.597275,-1.749176,-5.42286,0.764049,-0.762059,1.850535,1.860371,-0.561604,-0.466192,-1.224893,-1.749551,-1.462752,0.824292,0.11086,-1.773119,-0.288975,0.292288,0.77023,0.521899,-0.624537,-0.055067,2.237742,0.844556,0.52057,-1.496891,0.903961,-0.632514,-1.313134,-1.024361,1.689447,0.725667,0.121426,0.801422,-1.180559,1.092933,2.054796,2.243067,-1.852353,1.33038,-3.176141,2.819914,1.832581,-0.221964,3.218568,0.644802,-0.919949,2.442594,-0.386363,1.802474,F
6.051336,-4.348907,-3.21943,-0.402276,-2.757676,1.293501,-4.064926,5.099125,0.29847,-1.66138,2.481155,-2.265567,-3.619885,-3.619336,2.003878,2.345261,-1.28179,-4.806218,-4.131925,-1.023795,4.254734,-3.989965,-0.751996,3.55232,-1.164279,4.068249,3.979558,-0.081366,-2.277435,-0.306025,0.038288,2.388055,0.240131,2.855176,1.743583,-0.004099,-0.757675,1.411606,-3.101955,-1.321292,-3.224991,0.406117,-1.31887,2.229905,-0.25451,-0.853363,-1.05254,-1.412203,-2.165317,-1.779073,0.693309,1.016582,0.79404,-0.575062,1.256121,-1.764538,-1.161114,-0.705453,-0.396456,T
-3.434464,9.221469,0.435566,-0.476204,4.774167,0.13169,-0.840558,2.204711,-4.499565,-2.05019,-0.053157,-3.412524,0.563954,-0.812397,3.972433,0.217101,-3.547778,2.394147,0.261994,0.67092,-0.63838,5.393849,-1.106913,1.669074,3.921354,1.445573,-1.591915,-0.348962,-0.378861,0.923242,-1.501579,-0.811106,-4.449343,-1.904056,2.071574,3.440238,0.558051,0.74477,-0.548042,1.744089,-0.021429,2.459798,1.560071,0.726284,-0.24746,1.093918,2.144965,1.962065,-0.063224,1.105668,2.521994,0.230332,-1.725152,1.058378,0.563697,-1.30701,-0.481156,-0.630581,-1.399271,F
-8.507671,-3.785984,-1.354208,2.185528,-1.962234,-7.869287,6.189516,5.424664,-2.493211,3.121779,-1.035297,-0.149565,4.380211,-2.126369,-0.096376,-2.089627,2.283508,-0.863528,-3.231466,-0.828599,3.332533,-0.312805,3.560435,-3.349709,0.672772,-2.683923,-0.855657,1.114711,1.67288,-1.463801,4.363125,-2.394215,-3.054096,0.771678,0.033869,-0.120771,-1.301537,-5.656328,-0.994162,1.264134,-0.678468,2.73998,-3.667235,-2.050076,2.135502,-0.154294,-1.332388,-0.69233,-0.841905,-1.574665,0.94734,0.557333,-1.298683,0.063846,-0.512781,0.789743,-0.878067,1.485111,1.646214,T
